C,Mn,Si,Cr,Ni,Mo,Cu,V,W,Co,Al,Ti,Nb,yield_strength_MPa,ultimate_tensile_strength_MPa,elongation_percent,steel_family
0.9849551547691036,0.47880520557370515,0.2900289957523371,3.9661564108198384,0.12607488054226257,1.9052772065580736,0.0011729455774322608,0.17747845395876344,1.8218871016445175,0.3893949454564538,0.03534017981052526,0.09200381641090527,0.013534180215086556,1137.261636501151,1353.7455990091662,5.0,Tool Steel
0.14963393008940035,1.5802361913964105,0.5010548464436055,17.158266816060404,8.196883658163046,0.5777021321862406,0.44869285873185744,0.025619151443935496,0.0,0.041437587942074174,0.08591117576469165,0.25002912959554335,0.20246796091624644,1200.0,1666.395021034438,24.937813888744593,Stainless Steel
0.4123620356542087,1.4556428757689246,0.33299848545285127,0.17959754525911098,0.031203728088487304,0.015599452033620266,0.017425083650459836,0.04330880728874676,0.0,0.0,0.010823379771832098,0.019398197043239886,0.016648852816008437,526.5424509728849,661.8711098395291,27.366265871079456,Carbon Steel
0.914134749755438,0.3642394788953066,0.3746492276422425,5.240641791178947,0.20571383064740426,2.6474513678055502,0.017754653391246534,0.45274824167272165,0.9809298598253402,0.8916575621410816,0.011968491817102318,0.04179685080138871,0.012559600230223362,1200.0,1389.7246168231695,5.0,Tool Steel
0.2463488288857841,1.0518828755863747,0.3739951362284394,0.9737815055514285,0.6485280755329368,0.34139506663858193,0.30294038116790867,0.12464856995850007,0.05396414402564287,0.1650098820360124,0.04487789775844176,0.0038529139567165583,0.014098565047078545,554.3905571163597,716.0327907171284,32.59561439962112,Low Alloy Steel
0.14259788743815793,1.7281103442260761,0.988497044559564,12.817695872652898,11.878894531191907,1.0780846744788946,0.1737593976568773,0.005034952696935324,0.0,0.2076033767839964,0.04579289944340279,0.11326081301805285,0.1841910918975698,1200.0,1656.662085345258,31.11637828927383,Stainless Steel
0.03921096742664856,0.5062811654419368,0.7693040336578423,15.492736617610047,9.643155239998446,1.2241101900800815,0.2077215002960448,0.002400504484488886,0.0,0.05312467661918695,0.009842418910136874,0.4783602169446749,0.17980791751264968,1200.0,1713.6085015275337,26.66990562913422,Stainless Steel
0.1664604298016255,1.4383675911789544,0.3363132003679883,1.3132284992875392,0.2784660646273957,0.29529645480871125,0.14501459940819528,0.06220787049570779,0.14747141547755993,0.0952036258737533,0.036312179960203854,0.01972381392850177,0.04216127378841907,500.398574240688,688.0176179912248,35.82227750338594,Low Alloy Steel
1.2596222963220574,0.36480709558066254,0.18459939649203114,4.664413100663419,0.15740169200568668,2.0984370013569387,0.06759975620569801,0.46740330206894254,1.3810548028633653,0.42701242145436913,0.022490199535221436,0.07563560547436343,0.03970672808661362,1200.0,1340.9955897329717,5.0,Tool Steel
0.2843512166428168,1.1634531067191762,0.35234151918763373,0.8031259933992263,0.2144992328365838,0.41710324542912514,0.12071377189437993,0.08165315272700398,0.11213565898778999,0.12568529132291742,0.058204214051551295,0.012663619176135755,0.010698514366091457,490.4627100133612,663.007333120753,35.07739384405457,Low Alloy Steel
0.035470218953840255,1.9189563347683989,0.8895157636552666,13.076287375099652,8.308750120905872,0.4247176830476432,0.06347220687748634,0.012328377929894685,0.0,0.07375423274802008,0.035813971652914445,0.4947526666921612,0.20529427467760342,1200.0,1708.4715563012958,24.752587575976086,Stainless Steel
0.36448211357722704,0.6280648215551562,0.21556601107495627,0.17852337921007644,0.010285162696850071,0.04963662472012364,0.17905285467506676,0.016712194540848043,0.0,0.0,0.01300551126943235,0.014563775124072068,0.009909826324123969,447.7141247550846,560.9251447283298,34.19652881155907,Carbon Steel
0.11740450252075751,1.0187091476156374,0.7697652099601833,16.638010301321856,11.787024978768963,1.00053068962418,0.39164899147802384,0.02659284506321188,0.0,0.007730879629305343,0.0603528806501121,0.32975299082566356,0.20641366712223866,1200.0,1598.7039138603013,31.91100240508953,Stainless Steel
0.1677504286385081,1.3279239117570305,0.4519406856906852,0.7605995423196528,0.6574978169817493,0.33510774434487933,0.15534287594009183,0.0670906074147975,0.06690225774838643,0.005239341706412959,0.011693423472394868,0.04158485218378868,0.02911495669809687,432.76774915657734,594.5375394502195,38.430961327774455,Low Alloy Steel
0.28149761427423003,1.797067470101798,0.3104928591520545,0.8383327571454511,0.7776567505621896,0.45447831218602985,0.2779133002560353,0.07089834076311782,0.08252436816972475,0.13912362929936137,0.010225278452299508,0.030979466872992037,0.03488451073089502,578.3029579781237,746.8520895840322,35.868083797562676,Low Alloy Steel
0.06605437013165572,1.6684195825029773,0.46856864345064375,0.4297000368610612,0.4522541179932322,0.15753568302420656,0.37510602199525134,0.081037088910812,0.0,0.0,0.05763003436937844,0.016991251394997353,0.09123205547595963,399.9426760726616,587.3743456147671,38.82997358557594,High Strength Low Alloy
0.18133240860077454,1.2949657366918361,0.310943976796153,0.36282602422496685,0.8140541028143347,0.2666017727615516,0.34665396604492704,0.1305452401455864,0.042398810939731614,0.13147069643402573,0.04305972629140872,0.04400783689607426,0.025101847542351792,510.5938064801195,755.7746569100242,32.346764861002214,Low Alloy Steel
0.27684065444848605,1.5539942613353803,0.3289793232170445,1.1075599468733188,0.42030493940433483,0.22252539951128508,0.336695547976238,0.07803453713220568,0.15967606810367052,0.16448447473365568,0.07002936363628987,0.04583176179206037,0.04016896543593074,597.6911200562101,827.1408166921801,25.59889017240108,Low Alloy Steel
0.9636243310191974,0.3762412456236699,0.364237532467347,4.710522687971217,0.2647323574042745,1.008777770829716,0.1746722235682876,0.17091679596243453,1.8328989206557287,1.6453688973036396,0.015729381670703323,0.051208857669866395,0.04703450938616159,983.5004979758343,1134.4289550271262,5.0,Tool Steel
0.466253400754738,1.1862783495166778,0.3574354509268004,0.06192638152818096,0.0021991657316960955,0.013688563006880728,0.2700055925544315,0.04369450387812576,0.0,0.0,0.03660146698185022,0.0035074255724689917,0.018288238918499195,561.7185229133742,647.2951699316358,23.506910147166803,Carbon Steel
0.4702622544784674,1.2205184722235392,0.3501466747772707,0.06004507327344302,0.03349651645181395,0.010456784033440025,0.190929074863091,0.03532378632434506,0.0,0.0,0.012078851346058897,0.01082592670602141,0.01418121038901833,560.6797939217561,746.292878722208,24.99558391186325,Carbon Steel
0.33512010492828176,0.7286925138475523,0.340377657929368,0.1854654189948783,0.02022453522455805,0.008410680611499743,0.210290739437736,0.0036381503182096766,0.0,0.0,0.013253951225675992,0.0016967542817038384,0.01973279157002351,457.5043746577134,544.2530223507955,28.041612896619327,Carbon Steel
0.37081513900393914,0.6661470725970113,0.19243947627188518,0.1559321845668053,0.06740063528625727,0.08288833658826095,0.12926625709854178,0.012435713629381496,0.0,0.0,0.016681676316037994,0.0033523843257663535,0.0007334285386708595,472.449665674843,666.53169642786,32.25249117585821,Carbon Steel
1.3852575909466687,0.3584217909741867,0.19978922439926675,4.061985453328529,0.11566575044750078,2.7885405036667588,0.15238687514861943,0.3267904445104022,1.9825558500823566,2.3263876563796164,0.0029118915410137614,0.026227432181498492,0.021803524010965632,1200.0,1300.0043719627602,5.0,Tool Steel
0.222511115395972,1.690838018011636,0.376619456639396,0.7503958895035222,0.4286268444206962,0.18128923643443492,0.3285394574133092,0.07025026588699362,0.10225509244015024,0.0984650960002364,0.05040953204631919,0.043278857281227615,0.07865175405084006,564.820694440472,745.8533385136519,32.057884561031976,Low Alloy Steel
0.2019786251929077,1.3180899028422965,0.2792828789475918,0.5463995264481598,0.586431758047112,0.20741350242704293,0.18623849946917503,0.10537828825169243,0.19370746633997846,0.12072744011187503,0.01538856269454764,0.003779180692703349,0.07659962545918962,539.0323509748093,705.5598346851442,31.609263739318305,Low Alloy Steel
0.3213565945380687,0.8870780672643852,0.36121882774236364,0.0069815807207477595,0.16289369651778718,0.028185477477339994,0.035449448286496876,0.03483685826820753,0.0,0.0,0.03940284175215543,0.016069618607696973,0.00564069145142613,460.9074186193462,579.836358138774,27.897131731352687,Carbon Steel
0.1502210733129467,1.5834758352703973,0.4900536499397856,0.569152179942054,0.730437753442738,0.3967585307834861,0.35452761372715746,0.07494179561176918,0.06058618112808585,0.06505902680460622,0.05988349331689591,0.0408389733252818,0.022712977742962187,476.48210829947755,680.5161585597815,35.19695844469196,Low Alloy Steel
0.5160109609638223,1.1770328695967676,0.323487111116775,0.16281733300427884,0.050359811781390554,0.034569599350391944,0.054479315040427696,0.04542252806668142,0.0,0.0,0.02848023214576531,0.018945666792236308,0.003067028062321604,581.4254771355182,844.7330515292807,24.339562836309682,Carbon Steel
0.18433336113108278,1.7799733325376645,0.3052036859926154,0.39259822738453876,0.4104376053006168,0.2219423015914337,0.3093898061499919,0.12364731746190728,0.0,0.0,0.03545150820582181,0.024138927682428826,0.052094325075700665,464.1524665334301,547.5518114899768,35.051524470590756,High Strength Low Alloy
0.18722524249953176,1.3270286232887825,0.20048400739133623,0.6553860991124185,0.40024781293357237,0.27794627809544287,0.2586458228639369,0.11459278930230393,0.0,0.0,0.04733717660629082,0.03374738479634933,0.0828379220853632,477.9238249925079,572.3469709440291,34.51015942588863,High Strength Low Alloy
0.31372261014375386,1.3843831255371386,0.3933722422943492,0.2906633565857074,0.14993036634858495,0.013008624013063198,0.22747895877870677,0.0012293458229400756,0.0,0.0,0.02954572761618663,0.015408148356155865,0.013665907532130104,430.21344159265004,552.2971822080161,30.8704094592766,Carbon Steel
1.3749444237319821,0.27797710758806393,0.3567169617933405,4.406638557256856,0.22865625335822462,2.2840184156586787,0.04150229907697581,0.3490844577518555,1.8015847292076386,2.1605811840096467,0.04832953851116584,0.04522151001017181,0.007139281833394235,1200.0,1262.3955981610757,5.0,Tool Steel
0.3458577417552996,0.8213619555460573,0.1901703433148889,0.05597010721539173,0.057019033738769424,0.017337359529475484,0.2690296273879275,0.004011687283082111,0.0,0.0,0.04929514467634426,0.002240778043361047,0.007957111980914833,428.02483852287105,539.1549946926119,33.401502708689605,Carbon Steel
0.06599304837324271,1.394122932857459,0.6036907459986709,12.15083870355215,8.466332298222786,1.3667392051803253,0.4512065166430517,0.03439576865576856,0.0,0.19759840648193008,0.0931554914309481,0.41049050864957043,0.16998157767163888,1200.0,1689.5017695992192,28.611400595783167,Stainless Steel
0.1727392612200149,1.7007064668136458,0.3617283658208026,0.6389669116440044,0.5401825483501552,0.11502843615956296,0.13836004036672528,0.11952107756706191,2.326951073228223e-06,0.08331316569645844,0.0465757126759912,0.002731721000048615,0.0781154714080633,471.67227111654745,599.0442791977749,33.25805749959082,Low Alloy Steel
0.5798185450062039,1.3794575005503675,0.16130466752654735,0.0079100923491756,0.07529267337560992,0.0810553330781833,0.2961828387944833,0.00752084455517641,0.0,0.0,0.04879657591258413,0.016842378462714174,0.016766574094222757,546.9684425565041,650.4184552006636,25.072954675755863,Carbon Steel
0.2712352815013833,1.7581504207715768,0.2216949425773816,1.4461382487500416,0.6180612794693962,0.21982627118154957,0.12305862258284907,0.08508115484915432,0.15890310889814974,0.14141729545333964,0.013515820802478163,0.0036450917683951757,0.0382011297842846,549.7942806184546,701.893837641987,33.22418132050183,Low Alloy Steel
0.2696871239423841,1.316776378129964,0.474527020522113,0.939634640695368,0.3263638582682784,0.378359647267521,0.33797840513147637,0.06117901801877847,0.1714358513997506,0.1812286509531533,0.029383314116446624,0.049176073635761104,0.01984980696341309,528.9626588675172,684.2554350814797,31.5464612684334,Low Alloy Steel
0.12527221601422217,1.9114884838616557,0.7362472611476049,16.191391012163223,11.22038924816454,2.1125991222416065,0.19752666892839799,0.005126345917599817,0.0,0.20212686893522694,0.04503503857807928,0.3744815754301993,0.10709472884059916,1200.0,1661.9345529987006,34.0230948848899,Stainless Steel
0.1389622254505995,1.094468938247331,0.5074280613298601,12.00428619912614,8.60578208774143,1.0819287108545472,0.29783991208076477,0.008061540516960175,0.0,0.22654008523355876,0.05866239182836627,0.4142193354694954,0.024056027043633986,1200.0,1729.1693221817318,25.96003935472694,Stainless Steel
0.5927595767457394,0.9032062125939961,0.19552947892217482,0.23690955214274373,0.13174155510017524,0.0498195716453139,0.16660906528128935,0.03596008891361319,0.0,0.0,0.04899172648587133,0.013006513726938737,0.003990849018582903,574.2058896838544,727.2605343391338,25.768794659439443,Carbon Steel
0.24753016385972298,1.1216198825029184,0.21840488813320047,1.2369139032821277,0.5678403390154562,0.12326551820219032,0.39845989515093017,0.027511472929527665,0.13900704577171064,0.19673578505268274,0.026742607295114795,0.007112468434359809,0.018496945759570026,445.1399905776537,571.113486565027,33.662218984991405,Low Alloy Steel
0.559416712876516,1.33161090821707,0.3999294183215326,0.2989910511221716,0.1110863411205255,0.07689874151805105,0.2834297189647284,0.04248236953387058,0.0,0.0,0.015166376606059798,0.019081020545174448,0.012123492689017601,628.1241714014968,819.9926452747235,20.641581787693287,Carbon Steel
0.1275908254631466,1.250527806706259,0.49460156373163955,0.5998443828169514,0.314161627385369,0.19645209855381107,0.2437929464275976,0.14658366688075836,0.0,0.0,0.029818178501557217,0.03870245530594143,0.08437749570681968,491.52458515223947,735.0119181203653,31.857951481256997,High Strength Low Alloy
0.11815299608526421,0.5359193979057253,0.7093794679140536,17.590319662542456,8.697637068445998,1.1791237268764885,0.045710995908569085,0.06256819122613526,0.0,0.12220965726384969,0.05213770214737412,0.4482873292345051,0.058888290693320106,1200.0,1651.9465132740102,28.93303612707577,Stainless Steel
0.8982499543255255,0.21453629932649698,0.17546181628559568,4.8212348346186005,0.059900921412194004,1.4281773012634844,0.10033983320128498,0.40391385895755694,0.6698468348886881,2.0318320263873075,0.024253645457134772,0.05408270639715397,0.040918032069760836,1072.9819762009577,1242.2922178155554,5.0,Tool Steel
0.4878660964894246,0.7181203899141488,0.15813154487281297,0.276254354344706,0.12333006290414761,0.07965372909761764,0.14445670545376502,0.005865409448119724,0.0,0.0,0.027212235795978507,0.0040104945340067345,0.009831890934828738,533.2008618633703,686.57272742463,24.870383886276045,Carbon Steel
0.11682767217397419,1.7801811087709893,0.34991971438701974,0.7180589466736307,0.25578009448206407,0.19230161578235694,0.5471918506923612,0.1083105757279898,0.0,0.0,0.023697980681482662,0.028316011805082857,0.05761355735872003,454.43728608546473,644.7904323313514,34.78078517624522,High Strength Low Alloy
0.25859595831991405,1.0964467331229522,0.4707359921857525,0.37973261322692986,0.6271739780382111,0.15685484951738307,0.10351198321927123,0.07486445381659307,0.059008141530831254,0.09720009875952061,0.05040399207141856,0.002186953615447368,0.018610230658662196,420.27070248355864,590.5148816405155,36.7219752822088,Low Alloy Steel
0.31906750508580706,0.879884089544096,0.23129583050668676,0.21888185350141923,0.12751149427104264,0.08872127425763265,0.14166447754858477,0.005979712296915085,0.0,0.0,0.03245108790277985,0.01541934359909122,0.009875911927287815,478.89750793042504,528.897507930425,32.46939129097407,Carbon Steel
0.5231838877718031,0.6301791912622015,0.2924724212178291,0.22873760572220714,0.1753531273523499,0.034208174871590745,0.24637719140160386,0.005531586847760362,0.0,0.0,0.025891491622414692,0.015945907315591073,0.002998348546975476,500.3085180175073,665.2731310048871,24.92693547608212,Carbon Steel
1.106783228246421,0.29316073545979265,0.3613324939221817,4.817907024350346,0.29422835231665545,0.8892314943898323,0.045132916610411015,0.22412935245852594,1.688809651432005,0.9345364822505908,0.003332991491165305,0.09985608065856287,0.0012408605722574574,1081.8772573174408,1257.5981549140042,5.0,Tool Steel
0.042412093783258005,1.1030408253323611,0.81025744007361,16.458746188070478,8.472874489164354,7.679711345603968e-05,0.3560685229403025,0.03565961759862057,0.0,0.0038692409368576318,0.05402994067614997,0.42557536771299087,0.2872894938817764,1200.0,1777.915556442593,28.162405488414628,Stainless Steel
0.07615332911745218,1.1886860349300212,0.5123001235944981,17.527884148935186,8.474575062966322,2.334373557503675,0.3419332259176716,0.05315721526867312,0.0,0.14267885754660248,0.040774810500273234,0.08060940598756128,0.19692288105019706,1200.0,1659.5133701283482,28.48362424317129,Stainless Steel
1.3737549846984916,0.28372243033368344,0.16813057923862035,4.758200135105627,0.12075790664704261,2.800100131364759,0.1300510142187323,0.18164664222708127,1.9217848508804911,1.2927863182012294,0.01686062452031429,0.040226041368354205,0.0025612148202156628,1200.0,1250.0,5.0,Tool Steel
0.1792860904434738,1.2762735617959102,0.30068313628095283,1.4742305620669687,0.8852297789983414,0.3804679446361039,0.3181170284846171,0.09306946327233424,0.18941813342170383,0.09925175057647231,0.03663623969089262,0.00815176684657955,0.06503439565827407,516.9533335543053,758.340846973507,33.6432227761117,Low Alloy Steel
0.0530419301688044,0.7190315289454439,0.9566448976976918,17.423530945331034,11.54987576085153,1.5635836254164837,0.4041341056081391,0.006903693691137492,0.0,0.09411093742714687,0.06356453219526133,0.17797888673532025,0.04455203449310424,1200.0,1713.5935712498385,34.14220513467095,Stainless Steel
0.3554563366576581,1.4726261649881027,0.34378320584027866,0.28184968246925673,0.17896547008552977,0.05978999788110852,0.27656227050693505,0.004424625102595975,0.0,0.0,0.023013213230530575,0.0077735457937896405,0.005426980635477918,548.6306523148035,700.9038019398529,31.061581179732727,Carbon Steel
0.4868671427457001,0.6768127184943912,0.16292043029215192,0.1594063894704444,0.10812702432202131,0.06374299014982066,0.21782740011679846,0.048792603973126736,0.0,0.0,0.04180744779074815,0.0054166450252414846,0.008779428414112722,490.43533206295285,693.367321906703,26.912127400800955,Carbon Steel
0.27870349065108435,1.7981026379217253,0.27244894557706034,0.34842099223163964,0.5289532143956688,0.15203226793157879,0.10672776674861655,0.0668554875283932,0.1567476502150473,0.11323613824501418,0.03189445924472478,0.032717100274635987,0.026241272621616754,574.2182924607037,789.0864439548062,32.57672088099252,Low Alloy Steel
0.09532138651611853,0.8506111880551164,0.7464418992919141,16.740472514389545,8.166315839386375,1.245324858870106,0.34465520605134514,0.02523119270696871,0.0,0.18409137089681513,0.0897935293443737,0.4049622101514497,0.17493906572987505,1200.0,1706.0497691761102,25.140413017526264,Stainless Steel
0.13153490526362777,0.7742200828088388,0.9694043170593529,13.636735083006236,9.356962644695345,0.15607831819445084,0.2430868270524415,0.010901361564092871,0.0,0.09508278653018441,0.08088263234916841,0.43774432519794826,0.0907398952384409,1200.0,1657.4680233991921,28.565202358693053,Stainless Steel
0.5849883551850676,1.3077105129739968,0.17235275057806487,0.1252742327354785,0.17582366151243295,0.09447320222914103,0.14022045337496092,0.030670569460535386,0.0,0.0,0.019266868055337734,0.018854635482702515,0.012992932979847369,648.9207849804035,825.1530690661051,26.81829521185152,Carbon Steel
0.06923292292040104,0.9586159361709367,0.5818926046961921,15.707550838715544,10.728766757020395,0.788098586623627,0.06660496206831434,0.06323962564655086,0.0,0.17354775246879903,0.0693422128056309,0.3503057481972258,0.226041633197879,1200.0,1702.5637406403323,33.34702470031678,Stainless Steel
0.10205035031183,1.75972061407598,0.4729257988612502,0.5014230919832574,0.3311535976073034,0.23428310348915976,0.21468517739322668,0.09747690060436512,0.0,0.0,0.020480121090907303,0.03211259502873397,0.08184645067466383,414.1359854493717,534.6849548325622,37.904193035460565,High Strength Low Alloy
0.2465856380311696,1.4242417065993267,0.21258536702949088,1.4621865331132606,0.8389713533236598,0.21712881468038592,0.39399109880765526,0.09824460665272187,0.1164845316414493,0.14961463588590643,0.06682388516630963,0.03282393036657513,0.018966702245634,570.8798407399327,755.6242782514666,29.896640162303022,Low Alloy Steel
0.44576152775589767,0.8310989109484571,0.2212182254904807,0.09218698947788596,0.1606051795665327,0.05391612766752545,0.09339230974680109,0.03051668916554592,0.0,0.0,0.026541964061014063,0.0024377218667389513,0.0036229869906936065,471.67573610118257,629.8237984488943,32.85216427417215,Carbon Steel
0.09557502500737491,1.1257901278468647,0.4121579206835544,12.196554816945937,9.672579152651199,1.8932074456887518,0.44898232342389427,0.008412766225938284,0.0,0.03007366911686299,0.0016592480632597884,0.3308593413219783,0.18073483258997633,1200.0,1631.985033143926,28.375884287652433,Stainless Steel
0.07823482996535684,1.3105491909436044,0.1699508356431769,0.5526790696230109,0.5361392710354032,0.05437455349684715,0.21960185798850942,0.10727702766869457,0.0,0.0,0.03398457595230889,0.03385385989987104,0.04919490223869029,403.9048768875291,605.1108432246524,40.0,High Strength Low Alloy
0.26270626290435684,1.5255641250137115,0.4869843863250374,0.3827496196277054,0.24564377692100348,0.21287482987728007,0.1785117051207718,0.052107243879359985,0.18125091610420735,0.04990923996990122,0.029036480829004174,0.03796991312089819,0.04148178897153781,501.23220407830274,668.2450943841391,32.334588237232815,Low Alloy Steel
0.1488130615304239,0.9678191536455878,0.5379803046552737,11.552575820625888,9.77119254617495,0.6526213155871202,0.1716933510888221,0.08345717902556277,0.0,0.055719921601555686,0.03725089315534659,0.46431528105769704,0.01854253820676679,1200.0,1647.291755403525,28.651521431287172,Stainless Steel
0.1798488208439155,1.3346670912818241,0.4252819395089955,0.42164747706379097,0.4222822208717698,0.21052764338634145,0.22960567827835182,0.14744793632248404,0.013500509336764388,0.10374019887611902,0.02255552774085473,0.04853382727048721,0.017931245330922496,521.025291907911,681.4745300754704,31.495808429846722,Low Alloy Steel
0.07687458774352264,1.7346840550761056,0.3111243805971894,0.6258028061027148,0.5934846332836607,0.0625438375799935,0.23867782391502687,0.12204567414627561,0.0,0.0,0.02157447519278918,0.010873868479448073,0.08421399221838537,432.64609962904115,553.0720000071013,35.59678325457342,High Strength Low Alloy
1.4798080650689562,0.5370152917594548,0.2752191514723998,5.453553562305063,0.02921301873240126,1.2576644029377542,0.1276448830081223,0.27250240396561254,1.8925588279711878,0.3281304408890878,0.02747059160304823,0.059086626739511455,0.032636406188861204,1200.0,1250.0,5.0,Tool Steel
